% Citation Request
% Murat KOKLU and ILKER ALI OZKAN
% KOKLU, M. and OZKAN, I.A., (2020), "Multiclass Classification of Dry Beans Using Computer Vision and Machine Learning Techniques." Computers and Electronics in Agriculture, 174, 105507. DOI: https://doi.org/10.1016/j.compag.2020.105507
% Citation Request
Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
37622,712.9,253.9,189.2,1.342,0.6668,38017,218.9,0.7776,0.9896,0.9301,0.862,0.006749,0.002299,0.7431,0.9971,DERMASON
37630,718.9,271,177.1,1.53,0.757,38038,218.9,0.7644,0.9893,0.915,0.8077,0.007202,0.00189,0.6523,0.9984,DERMASON
37632,713.5,265.5,180.8,1.469,0.7325,37954,218.9,0.7537,0.9915,0.9289,0.8244,0.007056,0.00201,0.6796,0.9982,DERMASON
37650,719.7,259.6,185.5,1.399,0.6993,38103,218.9,0.7084,0.9881,0.9133,0.8435,0.006894,0.002153,0.7115,0.9954,DERMASON
37654,722.1,266.8,180.2,1.481,0.7375,38076,219,0.702,0.9889,0.9074,0.8207,0.007085,0.001983,0.6736,0.9973,DERMASON
37657,721.8,259.4,185.9,1.395,0.6975,38146,219,0.6983,0.9872,0.9083,0.8441,0.006889,0.002157,0.7125,0.9943,DERMASON
37660,721,271.8,176.7,1.538,0.7599,38035,219,0.7168,0.9901,0.9104,0.8055,0.007218,0.001875,0.6488,0.9982,DERMASON
37665,719.4,261.6,183.7,1.424,0.7119,38057,219,0.7577,0.9897,0.9144,0.8372,0.006945,0.002105,0.7009,0.9981,DERMASON
37670,714.9,266,180.7,1.472,0.7338,38024,219,0.7971,0.9907,0.9263,0.8233,0.007062,0.002001,0.6778,0.9977,DERMASON
37671,721.5,276.5,173.8,1.591,0.7778,38013,219,0.7766,0.991,0.9093,0.7921,0.00734,0.001782,0.6274,0.9983,DERMASON
37679,719.8,258.1,186.9,1.381,0.6895,38070,219,0.7232,0.9897,0.9139,0.8487,0.006849,0.002192,0.7203,0.9945,DERMASON
37680,720.6,267.3,180.3,1.483,0.7383,38077,219,0.7248,0.9896,0.9118,0.8194,0.007094,0.001973,0.6714,0.9954,DERMASON
37680,733.6,274.3,175.4,1.563,0.7687,38141,219,0.7439,0.9879,0.8798,0.7986,0.007279,0.001826,0.6378,0.9971,DERMASON
37690,744.4,288,167.4,1.72,0.8136,38265,219.1,0.6725,0.985,0.8546,0.7606,0.007641,0.001578,0.5785,0.9951,DERMASON
37700,737.8,288.7,166.7,1.732,0.8164,38096,219.1,0.7874,0.9896,0.8704,0.759,0.007657,0.001567,0.5761,0.9976,DERMASON
37703,716.6,262.7,183,1.435,0.7173,38034,219.1,0.7286,0.9913,0.9225,0.8341,0.006967,0.00208,0.6957,0.9984,DERMASON
37713,717.2,252.8,190.9,1.324,0.6553,38160,219.1,0.7158,0.9883,0.9213,0.8669,0.006702,0.002335,0.7516,0.995,DERMASON
37730,721.5,274.9,175,1.571,0.7712,38035,219.2,0.7155,0.992,0.9109,0.7973,0.007286,0.001816,0.6356,0.9984,DERMASON
37733,731.5,270.6,177.8,1.522,0.7539,38174,219.2,0.7237,0.9884,0.8862,0.8099,0.007172,0.001904,0.656,0.9984,DERMASON
37753,720.1,271.4,177.7,1.528,0.756,38184,219.2,0.7036,0.9887,0.9149,0.8077,0.00719,0.001888,0.6524,0.9968,DERMASON
37756,721.5,267.3,180.6,1.48,0.7373,38179,219.3,0.7227,0.9889,0.9116,0.8202,0.00708,0.001976,0.6727,0.9958,DERMASON
37767,719.6,271.5,177.6,1.529,0.7564,38093,219.3,0.7211,0.9914,0.9166,0.8076,0.00719,0.001886,0.6521,0.9969,DERMASON
37783,725.1,276.6,174.2,1.588,0.7767,38182,219.3,0.7704,0.9896,0.9031,0.7931,0.00732,0.001786,0.6289,0.9985,DERMASON
37790,710.5,258.7,186.7,1.386,0.6924,38210,219.4,0.7272,0.989,0.9406,0.8478,0.006846,0.002182,0.7188,0.9963,DERMASON
37800,726.7,280.4,172.4,1.626,0.7886,38201,219.4,0.817,0.9895,0.8996,0.7824,0.007418,0.001715,0.6122,0.9956,DERMASON
37804,723.9,262.1,184.8,1.418,0.7089,38421,219.4,0.7323,0.9839,0.9067,0.8371,0.006933,0.0021,0.7008,0.9936,DERMASON
37807,728.1,272.1,177.4,1.534,0.7583,38253,219.4,0.7794,0.9883,0.8962,0.8064,0.007197,0.001877,0.6502,0.9974,DERMASON
37808,736.3,281.5,173.2,1.625,0.7884,38822,219.4,0.7635,0.9739,0.8764,0.7793,0.007447,0.001694,0.6073,0.9871,DERMASON
37809,721.4,263.7,182.8,1.443,0.7207,38242,219.4,0.7191,0.9887,0.9129,0.8321,0.006974,0.002062,0.6923,0.9987,DERMASON
37809,730.2,267.8,180.4,1.485,0.7393,38291,219.4,0.7911,0.9874,0.891,0.8192,0.007084,0.001968,0.671,0.9965,DERMASON
37810,729.1,272.8,177,1.541,0.7608,38256,219.4,0.6979,0.9883,0.8938,0.8043,0.007215,0.001862,0.6469,0.9968,DERMASON
37822,717.8,265.5,182.4,1.456,0.7267,38344,219.4,0.7423,0.9864,0.9224,0.8265,0.00702,0.00202,0.683,0.9943,DERMASON
37823,729.8,279.4,172.5,1.619,0.7866,38230,219.4,0.773,0.9894,0.8925,0.7854,0.007387,0.001734,0.6169,0.999,DERMASON
37831,727.2,278.6,173.7,1.604,0.7818,38216,219.5,0.7614,0.9899,0.899,0.7879,0.007363,0.00175,0.6207,0.9955,DERMASON
37832,720.5,263,183.4,1.434,0.7169,38289,219.5,0.7252,0.9881,0.9159,0.8344,0.006953,0.002079,0.6962,0.9986,DERMASON
37833,730.1,274.3,176.1,1.558,0.7669,38257,219.5,0.777,0.9889,0.892,0.8,0.007251,0.001832,0.64,0.9973,DERMASON
37835,718.3,263.9,183,1.442,0.7205,38255,219.5,0.7939,0.989,0.9215,0.8317,0.006975,0.002059,0.6918,0.9975,DERMASON
37850,715.6,262.9,183.9,1.43,0.7146,38209,219.5,0.7708,0.9906,0.9289,0.8351,0.006945,0.002084,0.6974,0.997,DERMASON
37859,726.2,275.9,175.1,1.575,0.7726,38271,219.6,0.743,0.9892,0.9021,0.7958,0.007287,0.001803,0.6334,0.9976,DERMASON
37866,730.4,274,176.6,1.551,0.7645,38306,219.6,0.7822,0.9885,0.8921,0.8015,0.007235,0.001842,0.6424,0.9965,DERMASON
37867,719.5,269.9,179.1,1.507,0.7483,38243,219.6,0.7112,0.9902,0.9191,0.8135,0.007128,0.001926,0.6618,0.9975,DERMASON
37869,734.3,276.4,174.9,1.581,0.7744,38320,219.6,0.7471,0.9882,0.8826,0.7943,0.0073,0.001793,0.6309,0.9972,DERMASON
37873,728.9,270.9,178.9,1.514,0.751,38252,219.6,0.7361,0.9901,0.8958,0.8106,0.007153,0.001905,0.6571,0.995,DERMASON
37876,716.1,255.1,189.5,1.347,0.6697,38246,219.6,0.7483,0.9903,0.9281,0.8608,0.006735,0.002281,0.741,0.9978,DERMASON
37885,720.5,269.6,179.2,1.505,0.7472,38301,219.6,0.7205,0.9891,0.9172,0.8147,0.007116,0.001933,0.6637,0.9986,DERMASON
37888,736.4,265.4,182.4,1.455,0.7265,38477,219.6,0.767,0.9847,0.8779,0.8275,0.007006,0.002026,0.6847,0.9965,DERMASON
37891,718.7,264.2,183.1,1.443,0.721,38300,219.6,0.7088,0.9893,0.9219,0.8313,0.006973,0.002054,0.691,0.9972,DERMASON
37892,714.8,266.5,181.3,1.47,0.7329,38274,219.6,0.7395,0.99,0.932,0.8241,0.007034,0.002001,0.6792,0.9983,DERMASON
37894,719.2,267.5,180.9,1.479,0.7367,38235,219.7,0.8156,0.9911,0.9206,0.821,0.00706,0.001979,0.674,0.9968,DERMASON
37900,730.2,264,183.2,1.441,0.7202,38413,219.7,0.7898,0.9866,0.8933,0.8321,0.006966,0.00206,0.6923,0.9979,DERMASON
37904,723.6,261.5,185.3,1.411,0.7055,38347,219.7,0.709,0.9884,0.9097,0.8401,0.006899,0.00212,0.7058,0.9958,DERMASON
37912,723.1,275.4,175.8,1.567,0.7698,38295,219.7,0.7235,0.99,0.9113,0.7978,0.007264,0.001815,0.6365,0.9972,DERMASON
37913,720.7,268.8,180.4,1.49,0.7414,38329,219.7,0.7485,0.9891,0.9171,0.8174,0.00709,0.001952,0.6681,0.9956,DERMASON
37935,731.2,269.6,179.7,1.501,0.7456,38454,219.8,0.7223,0.9865,0.8917,0.8151,0.007108,0.001935,0.6643,0.997,DERMASON
37937,728.2,276.9,175.1,1.581,0.7746,38320,219.8,0.7945,0.99,0.8991,0.7937,0.007299,0.001786,0.6299,0.9959,DERMASON
37943,725.3,272.4,177.7,1.533,0.7578,38424,219.8,0.7779,0.9875,0.9064,0.8068,0.00718,0.001877,0.651,0.9978,DERMASON
37946,738.5,265,182.6,1.451,0.7247,38540,219.8,0.7592,0.9846,0.8744,0.8296,0.006983,0.00204,0.6882,0.9987,DERMASON
37951,720.4,266.8,181.4,1.471,0.7334,38373,219.8,0.7826,0.989,0.919,0.8239,0.007031,0.001998,0.6787,0.9985,DERMASON
37956,726.4,273.4,177.1,1.544,0.7618,38324,219.8,0.7057,0.9904,0.904,0.8042,0.007202,0.001858,0.6468,0.9985,DERMASON
37962,711.4,261.4,185.4,1.41,0.7048,38338,219.9,0.8088,0.9902,0.9427,0.8411,0.006886,0.002125,0.7074,0.9972,DERMASON
37963,731.2,255.4,190.2,1.343,0.6675,38538,219.9,0.7015,0.9851,0.8923,0.8607,0.006728,0.002278,0.7408,0.9949,DERMASON
37963,713.9,259.9,186.3,1.395,0.6971,38363,219.9,0.7891,0.9896,0.9361,0.8459,0.006846,0.002162,0.7156,0.998,DERMASON
37968,724.2,269.7,179.5,1.502,0.7463,38324,219.9,0.7742,0.9907,0.9098,0.8151,0.007104,0.001935,0.6645,0.9984,DERMASON
37968,721.7,267.4,181.3,1.475,0.735,38430,219.9,0.7859,0.988,0.9159,0.8224,0.007042,0.001987,0.6763,0.9975,DERMASON
37971,728.2,271.2,178.9,1.516,0.7516,38429,219.9,0.7311,0.9881,0.8997,0.8106,0.007143,0.001903,0.6571,0.9962,DERMASON
37973,719.1,263.9,183.9,1.435,0.7173,38333,219.9,0.8093,0.9906,0.9227,0.8332,0.00695,0.002066,0.6942,0.9964,DERMASON
37982,720.6,270.7,179,1.512,0.7501,38363,219.9,0.7095,0.9901,0.9191,0.8124,0.007127,0.001915,0.66,0.9981,DERMASON
37997,733.4,274.3,177.1,1.548,0.7635,38526,220,0.7719,0.9863,0.8877,0.8019,0.007218,0.001842,0.6431,0.9958,DERMASON
38009,723.2,267.4,181.3,1.474,0.7349,38426,220,0.7625,0.9891,0.9133,0.8228,0.007034,0.001989,0.677,0.9982,DERMASON
38011,703,251.6,192.6,1.307,0.6436,38284,220,0.7653,0.9929,0.9666,0.8742,0.00662,0.002385,0.7642,0.9985,DERMASON
38016,727.7,280.6,172.9,1.623,0.7876,38416,220,0.7287,0.9896,0.9021,0.7841,0.007381,0.001721,0.6148,0.9977,DERMASON
38024,765.1,257.1,189.1,1.36,0.6778,38711,220,0.7296,0.9823,0.8164,0.8557,0.006762,0.002236,0.7322,0.9959,DERMASON
38028,719.2,264.6,183.3,1.443,0.7211,38448,220,0.7384,0.9891,0.9238,0.8316,0.006958,0.002053,0.6915,0.9982,DERMASON
38035,727.1,272.2,178.5,1.524,0.7548,38448,220.1,0.75,0.9893,0.9041,0.8086,0.007156,0.001887,0.6538,0.9966,DERMASON
38036,721.4,272.5,178.2,1.529,0.7566,38409,220.1,0.7812,0.9903,0.9183,0.8076,0.007164,0.00188,0.6522,0.9975,DERMASON
38038,726.6,271.9,178.6,1.522,0.754,38465,220.1,0.7117,0.9889,0.9054,0.8094,0.007148,0.001893,0.6552,0.9974,DERMASON
38065,721.8,269.3,180.3,1.494,0.7428,38399,220.1,0.7264,0.9913,0.9182,0.8176,0.007074,0.001949,0.6684,0.9983,DERMASON
38068,714.9,260.5,186.5,1.397,0.6981,38437,220.2,0.789,0.9904,0.936,0.8451,0.006844,0.002153,0.7141,0.9974,DERMASON
38071,718,264.2,183.8,1.438,0.7185,38445,220.2,0.7971,0.9903,0.928,0.8332,0.00694,0.002064,0.6943,0.9983,DERMASON
38081,729.6,280.7,173,1.622,0.7874,38363,220.2,0.6897,0.9926,0.8989,0.7845,0.007371,0.001722,0.6154,0.9984,DERMASON
38083,724,270.2,179.9,1.502,0.7462,38481,220.2,0.7223,0.9897,0.9131,0.815,0.007094,0.001931,0.6643,0.9977,DERMASON
38085,738.6,282.3,172.2,1.639,0.7924,38558,220.2,0.7722,0.9877,0.8772,0.7801,0.007412,0.001693,0.6085,0.9976,DERMASON
38091,728.9,269.7,180.7,1.492,0.7423,38589,220.2,0.7409,0.9871,0.901,0.8165,0.007081,0.001941,0.6667,0.9948,DERMASON
38091,755.2,271.1,179.8,1.508,0.7485,38716,220.2,0.7063,0.9839,0.8393,0.8124,0.007117,0.001912,0.66,0.9953,DERMASON
38098,719.5,265.8,183.2,1.451,0.7244,38399,220.2,0.7074,0.9922,0.9247,0.8287,0.006976,0.002029,0.6867,0.9961,DERMASON
38104,734.8,282.9,172.1,1.643,0.7935,38471,220.3,0.7028,0.9905,0.8867,0.7787,0.007424,0.001683,0.6063,0.9963,DERMASON
38110,722.8,275.2,176.5,1.559,0.7673,38462,220.3,0.7516,0.9908,0.9167,0.8003,0.007222,0.001828,0.6405,0.9988,DERMASON
38122,727,269.1,180.6,1.49,0.7412,38592,220.3,0.7141,0.9878,0.9065,0.8187,0.007059,0.001956,0.6703,0.9985,DERMASON
38128,722.3,267,182.5,1.463,0.73,38567,220.3,0.7359,0.9886,0.9183,0.8251,0.007003,0.002003,0.6809,0.9962,DERMASON
38130,732.2,279.3,174.1,1.605,0.782,38529,220.3,0.8032,0.9896,0.8937,0.7889,0.007325,0.00175,0.6224,0.9987,DERMASON
38132,748.7,288,169.5,1.699,0.8085,38617,220.3,0.8106,0.9874,0.8548,0.7651,0.007552,0.001596,0.5854,0.9948,DERMASON
38137,731.6,275.4,176.7,1.558,0.7669,38565,220.4,0.6997,0.9889,0.8953,0.8001,0.007221,0.001826,0.6402,0.9976,DERMASON
38145,727.9,276.8,176,1.573,0.772,38591,220.4,0.7408,0.9884,0.9047,0.796,0.007258,0.001798,0.6337,0.9968,DERMASON
38148,717.9,260.4,187.1,1.392,0.6955,38554,220.4,0.815,0.9895,0.9302,0.8465,0.006825,0.002162,0.7165,0.9972,DERMASON
38150,721.9,270.6,179.9,1.504,0.7469,38585,220.4,0.7354,0.9887,0.92,0.8145,0.007093,0.001926,0.6634,0.9977,DERMASON
38157,723.3,265.9,183.5,1.449,0.7238,38537,220.4,0.7717,0.9901,0.9165,0.829,0.006968,0.00203,0.6872,0.9959,DERMASON
38162,713.9,266.7,182.6,1.46,0.7287,38435,220.4,0.8217,0.9929,0.9409,0.8265,0.006988,0.002012,0.6832,0.9976,DERMASON
38169,739.5,271.3,179.9,1.508,0.7484,38680,220.5,0.7172,0.9868,0.877,0.8126,0.007108,0.001911,0.6602,0.9955,DERMASON
38179,717.2,252.9,192.6,1.313,0.6481,38587,220.5,0.8083,0.9894,0.9328,0.8718,0.006624,0.00236,0.76,0.998,DERMASON
38180,724.5,262.2,186.4,1.407,0.7033,38554,220.5,0.703,0.9903,0.914,0.841,0.006867,0.002119,0.7072,0.9948,DERMASON
38184,727.8,279.6,174.7,1.6,0.7807,38675,220.5,0.746,0.9873,0.9058,0.7886,0.007322,0.001747,0.6219,0.9953,DERMASON
38193,723.5,273.2,178.4,1.531,0.7573,38538,220.5,0.7772,0.991,0.917,0.8072,0.007153,0.001873,0.6515,0.9977,DERMASON
38207,724.6,272.4,179.2,1.521,0.7533,38584,220.6,0.7377,0.9902,0.9146,0.8096,0.00713,0.00189,0.6555,0.9967,DERMASON
38212,750.2,270,180.4,1.496,0.744,38941,220.6,0.7471,0.9813,0.8532,0.8169,0.007066,0.001941,0.6673,0.9987,DERMASON
38212,730.7,282.4,173,1.632,0.7904,38707,220.6,0.6894,0.9872,0.8994,0.7811,0.00739,0.001697,0.6101,0.9959,DERMASON
38213,721.7,267.5,182.5,1.466,0.7312,38610,220.6,0.713,0.9897,0.9218,0.8246,0.007,0.001996,0.6799,0.9968,DERMASON
38218,715.9,259.7,188,1.381,0.6899,38594,220.6,0.7247,0.9903,0.937,0.8495,0.006794,0.002183,0.7217,0.997,DERMASON
38220,725.7,266.3,183.1,1.454,0.7261,38642,220.6,0.7433,0.9891,0.9119,0.8284,0.006967,0.002024,0.6863,0.9981,DERMASON
38231,727.3,274.5,177.9,1.543,0.7615,38635,220.6,0.778,0.9895,0.9082,0.8038,0.00718,0.001848,0.646,0.9967,DERMASON
38233,722.7,274.2,177.9,1.542,0.7611,38609,220.6,0.7453,0.9903,0.9199,0.8047,0.007171,0.001855,0.6476,0.9983,DERMASON
38246,745.2,297.4,164.9,1.804,0.8322,38653,220.7,0.8163,0.9895,0.8654,0.742,0.007776,0.001454,0.5506,0.9931,DERMASON
38250,742.2,285.1,171.7,1.661,0.7984,38800,220.7,0.7218,0.9858,0.8725,0.7741,0.007453,0.001651,0.5993,0.9952,DERMASON
38261,734,271.9,179.5,1.514,0.751,38662,220.7,0.7139,0.9896,0.8924,0.8118,0.007106,0.001904,0.659,0.9981,DERMASON
38263,729.7,281.4,173.5,1.622,0.7873,38640,220.7,0.6902,0.9902,0.9029,0.7843,0.007355,0.001717,0.6151,0.9977,DERMASON
38273,734.3,269.9,181.1,1.49,0.7414,38751,220.8,0.7693,0.9877,0.8919,0.8179,0.007052,0.001947,0.669,0.997,DERMASON
38277,729.7,281.1,173.6,1.619,0.7864,38676,220.8,0.7767,0.9897,0.9033,0.7854,0.007344,0.001723,0.6168,0.9985,DERMASON
38290,719.9,270.4,180.5,1.498,0.7447,38605,220.8,0.7599,0.9918,0.9285,0.8164,0.007063,0.001936,0.6665,0.9987,DERMASON
38306,727,259.1,188.9,1.371,0.6843,38777,220.8,0.7131,0.9879,0.9108,0.8525,0.006763,0.002203,0.7268,0.9967,DERMASON
38311,725.4,269.5,181.8,1.482,0.7381,38713,220.9,0.7303,0.9896,0.9148,0.8196,0.007034,0.001958,0.6717,0.9956,DERMASON
38315,724.8,271.7,179.8,1.511,0.7496,38694,220.9,0.7786,0.9902,0.9166,0.8131,0.00709,0.001911,0.6611,0.9987,DERMASON
38321,722.3,270.3,181.1,1.493,0.7424,38658,220.9,0.8093,0.9913,0.9231,0.8173,0.007053,0.001941,0.668,0.9971,DERMASON
38322,731.6,273.2,178.9,1.527,0.7557,38754,220.9,0.7685,0.9889,0.8997,0.8086,0.007129,0.00188,0.6538,0.9983,DERMASON
38322,724.7,259.5,188.6,1.376,0.6867,38765,220.9,0.7195,0.9886,0.917,0.8512,0.006771,0.002193,0.7246,0.9969,DERMASON
38325,720.5,263.1,186.2,1.413,0.7067,38695,220.9,0.8068,0.9904,0.9278,0.8396,0.006865,0.002104,0.7049,0.9963,DERMASON
38343,729.8,279.5,175.2,1.595,0.779,38680,221,0.8106,0.9913,0.9047,0.7906,0.007289,0.001756,0.625,0.9968,DERMASON
38345,717.6,263.6,185.7,1.419,0.7097,38755,221,0.7785,0.9894,0.9356,0.8382,0.006874,0.002093,0.7026,0.9973,DERMASON
38348,738.4,264.4,185.2,1.428,0.7138,38910,221,0.7413,0.9856,0.8839,0.8357,0.006895,0.002074,0.6983,0.9972,DERMASON
38359,719.7,267.7,182.7,1.465,0.7307,38693,221,0.7613,0.9914,0.9306,0.8256,0.006978,0.002,0.6817,0.9986,DERMASON
38374,742.8,272.3,180.3,1.51,0.7493,38852,221,0.7164,0.9877,0.874,0.8119,0.007095,0.001902,0.6592,0.9954,DERMASON
38375,734.5,281.4,174.2,1.615,0.7853,38760,221,0.6867,0.9901,0.8938,0.7855,0.007333,0.001722,0.6171,0.9967,DERMASON
38376,725.1,267,183.6,1.454,0.7261,38757,221,0.7776,0.9902,0.9173,0.8278,0.006958,0.002016,0.6853,0.9967,DERMASON
38404,734.4,279.9,175.9,1.591,0.7779,39072,221.1,0.6865,0.9829,0.8947,0.7899,0.007289,0.001751,0.624,0.993,DERMASON
38424,724.5,268.5,182.8,1.469,0.7324,38786,221.2,0.8179,0.9907,0.9199,0.8238,0.006988,0.001985,0.6786,0.9966,DERMASON
38424,724.1,268,183.1,1.464,0.7302,38899,221.2,0.7084,0.9878,0.9209,0.8253,0.006975,0.001996,0.6811,0.9968,DERMASON
38441,740.1,290.2,169,1.718,0.8131,38777,221.2,0.7797,0.9913,0.882,0.7622,0.00755,0.001572,0.581,0.998,DERMASON
38446,726.5,270.4,181.7,1.488,0.7404,38865,221.2,0.7511,0.9892,0.9154,0.8183,0.007033,0.001945,0.6696,0.9962,DERMASON
38450,729.3,273.7,179.6,1.524,0.7546,38862,221.3,0.7755,0.9894,0.9084,0.8085,0.007117,0.001876,0.6537,0.9963,DERMASON
38464,736.7,289.2,169.7,1.704,0.8097,38827,221.3,0.6892,0.9907,0.8907,0.7653,0.007518,0.001591,0.5857,0.998,DERMASON
38467,727,274.4,178.9,1.533,0.758,38868,221.3,0.7128,0.9897,0.9147,0.8067,0.007132,0.001863,0.6507,0.9976,DERMASON
38471,726.2,266.1,184.5,1.442,0.7207,38875,221.3,0.8068,0.9896,0.9168,0.8317,0.006917,0.002042,0.6918,0.9979,DERMASON
38482,734.2,279.5,176.4,1.585,0.7758,38847,221.4,0.6833,0.9906,0.8972,0.7919,0.007264,0.001762,0.6271,0.9938,DERMASON
38487,732.2,281.1,174.6,1.61,0.7837,38860,221.4,0.7414,0.9904,0.902,0.7875,0.007304,0.001733,0.6202,0.9984,DERMASON
38496,725.9,272.3,180.6,1.508,0.7483,38911,221.4,0.7925,0.9893,0.918,0.813,0.007074,0.001906,0.661,0.9965,DERMASON
38498,726.5,264.6,185.9,1.423,0.7114,38858,221.4,0.7338,0.9907,0.9165,0.8369,0.006872,0.002079,0.7004,0.9965,DERMASON
38498,728.3,269.5,182.6,1.476,0.7354,38954,221.4,0.7616,0.9883,0.912,0.8214,0.007001,0.001966,0.6748,0.9958,DERMASON
38498,796.4,267.2,183.9,1.453,0.7254,39580,221.4,0.7422,0.9727,0.7627,0.8287,0.00694,0.002019,0.6868,0.9977,DERMASON
38507,722.1,268.7,182.6,1.471,0.7335,38904,221.4,0.7483,0.9898,0.9281,0.8241,0.006978,0.001985,0.6791,0.9992,DERMASON
38518,727.9,267.1,184.4,1.448,0.7234,38914,221.5,0.7806,0.9898,0.9136,0.8293,0.006933,0.002022,0.6877,0.996,DERMASON
38542,744.4,276.7,177.6,1.558,0.7669,39034,221.5,0.6955,0.9874,0.8742,0.8005,0.00718,0.001819,0.6409,0.9986,DERMASON
38542,724.7,273.7,179.7,1.524,0.7544,38922,221.5,0.7071,0.9902,0.9223,0.8093,0.007102,0.001879,0.6549,0.9978,DERMASON
38544,729.2,275.9,178.1,1.549,0.7638,38871,221.5,0.7077,0.9916,0.9108,0.8029,0.007158,0.001835,0.6446,0.9988,DERMASON
38553,732.8,281.6,174.6,1.613,0.7845,39006,221.6,0.6977,0.9884,0.9023,0.7867,0.007305,0.001726,0.619,0.9982,DERMASON
38554,729.2,276,178.4,1.548,0.7632,38941,221.6,0.7036,0.9901,0.9111,0.8026,0.00716,0.001833,0.6442,0.9971,DERMASON
38566,725.4,269.9,182.8,1.477,0.736,38861,221.6,0.7878,0.9924,0.921,0.8209,0.006999,0.001961,0.6739,0.9954,DERMASON
38577,737,279.9,176.3,1.587,0.7767,38899,221.6,0.7186,0.9917,0.8925,0.7918,0.007255,0.001759,0.627,0.9953,DERMASON
38578,729.9,268.7,183,1.468,0.7322,39002,221.6,0.7438,0.9891,0.9099,0.8248,0.006965,0.001988,0.6803,0.9988,DERMASON
38585,735.5,271.4,181.5,1.496,0.7436,38970,221.6,0.7825,0.9901,0.8963,0.8165,0.007035,0.001929,0.6667,0.9972,DERMASON
38597,728.6,249,198.2,1.256,0.6054,39116,221.7,0.7758,0.9867,0.9136,0.8902,0.006452,0.0025,0.7925,0.9958,DERMASON
38598,728.6,269.5,182.7,1.476,0.7354,39075,221.7,0.7083,0.9878,0.9138,0.8224,0.006984,0.001971,0.6764,0.9981,DERMASON
38600,718.8,253.2,194.4,1.302,0.6404,38952,221.7,0.7472,0.991,0.9389,0.8757,0.006559,0.002379,0.7668,0.9984,DERMASON
38612,728.3,268.7,183.6,1.463,0.7301,38968,221.7,0.7038,0.9909,0.9149,0.8251,0.00696,0.00199,0.6808,0.9963,DERMASON
38617,731,277,177.9,1.557,0.7663,38946,221.7,0.7025,0.9916,0.9081,0.8006,0.007172,0.001817,0.6409,0.9976,DERMASON
38619,727.8,273.1,180.4,1.514,0.751,38988,221.7,0.7426,0.9905,0.9162,0.8119,0.007072,0.001895,0.6591,0.9982,DERMASON
38621,749,283.1,174.5,1.623,0.7875,39137,221.8,0.6879,0.9868,0.8652,0.7832,0.007331,0.001702,0.6135,0.9954,DERMASON
38622,742.4,283.2,174.4,1.624,0.7879,39112,221.8,0.786,0.9875,0.8806,0.7831,0.007332,0.001701,0.6133,0.9959,DERMASON
38624,727.3,270.6,182.8,1.48,0.7374,39035,221.8,0.7891,0.9895,0.9175,0.8195,0.007006,0.001949,0.6716,0.9942,DERMASON
38629,731.7,272.5,180.9,1.507,0.7479,39013,221.8,0.7927,0.9902,0.9068,0.8137,0.007055,0.001908,0.6622,0.9976,DERMASON
38654,724,272.5,181.3,1.503,0.7465,38965,221.8,0.7765,0.992,0.9266,0.8142,0.007049,0.001911,0.6629,0.9963,DERMASON
38657,739.9,290.7,169.7,1.712,0.8118,38988,221.9,0.6829,0.9915,0.8872,0.7633,0.007519,0.001574,0.5826,0.9976,DERMASON
38659,717.2,257.3,192.2,1.338,0.6646,39106,221.9,0.7981,0.9886,0.9446,0.8624,0.006655,0.00227,0.7437,0.9952,DERMASON
38669,725.9,267.1,184.8,1.446,0.7221,39064,221.9,0.8008,0.9899,0.9221,0.8309,0.006906,0.00203,0.6903,0.9979,DERMASON
38681,739.8,285,173.2,1.646,0.7943,39107,221.9,0.7025,0.9891,0.8882,0.7786,0.007369,0.00167,0.6062,0.9978,DERMASON
38686,719.7,252.1,196.3,1.284,0.6274,39085,221.9,0.8328,0.9898,0.9387,0.8803,0.006517,0.002414,0.775,0.9952,DERMASON
38695,746.3,284.9,173.9,1.639,0.7922,39226,222,0.6983,0.9865,0.8731,0.7792,0.007362,0.001674,0.6072,0.9948,DERMASON
38706,720.1,258.8,190.8,1.357,0.676,39128,222,0.7453,0.9892,0.9379,0.8576,0.006688,0.002232,0.7355,0.9981,DERMASON
38716,729.7,269.4,183.3,1.469,0.7327,39116,222,0.8088,0.9898,0.9136,0.8241,0.006959,0.00198,0.6792,0.998,DERMASON
38726,758.3,276.7,179.6,1.541,0.7607,39285,222.1,0.7155,0.9858,0.8464,0.8024,0.007146,0.001827,0.6438,0.992,DERMASON
38730,727.4,269.1,183.7,1.465,0.7309,39151,222.1,0.7418,0.9892,0.9198,0.8252,0.006948,0.001988,0.681,0.9978,DERMASON
38744,731.1,278,177.8,1.564,0.7688,39088,222.1,0.7252,0.9912,0.9109,0.7989,0.007176,0.001803,0.6382,0.998,DERMASON
38750,737.9,276.3,178.9,1.544,0.7621,39238,222.1,0.7857,0.9876,0.8943,0.8039,0.007131,0.001837,0.6462,0.9981,DERMASON
38759,736.8,269.2,183.9,1.464,0.7303,39185,222.1,0.7938,0.9891,0.8971,0.8253,0.006945,0.001987,0.6811,0.997,DERMASON
